"CODE","STANDORT","NAME","PROBEARTID","BEGINNPROBENAHME","ENDEPROBENAHME","PARAMETER","OPERATOR","WERT_NUM","EINHEIT","MSTLTYP","PARAMETERGRUPPEID","PARAMETERGRUPPE","BEZEICHNUNG_BAFU","PARAMETERID_BAFU"
"AM01","Uetendorf / Änteried","Amletenbach","S",3.10.2023 00:00:00,,"PFHpA",,2.08,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"AM01","Uetendorf / Änteried","Amletenbach","S",4.7.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"AM01","Uetendorf / Änteried","Amletenbach","S",3.1.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"AM01","Uetendorf / Änteried","Amletenbach","S",31.1.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"AM01","Uetendorf / Änteried","Amletenbach","S",28.2.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",28.3.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",2.5.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",5.9.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",3.10.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",4.7.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",3.1.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",31.1.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",28.2.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"CBA004","Grabe, Brücke","Chräbsbach","S",28.3.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"CBA004","Grabe, Brücke","Chräbsbach","S",2.5.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"CBA004","Grabe, Brücke","Chräbsbach","S",5.9.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"CBA004","Grabe, Brücke","Chräbsbach","S",3.10.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"CBA004","Grabe, Brücke","Chräbsbach","S",4.7.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"CBA004","Grabe, Brücke","Chräbsbach","S",3.1.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"CBA004","Grabe, Brücke","Chräbsbach","S",31.1.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"CBA004","Grabe, Brücke","Chräbsbach","S",28.2.2023 00:00:00,,"PFHpA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHpA","PFHpA"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",28.3.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",2.5.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",5.9.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",3.10.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",4.7.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",3.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",31.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",28.2.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SR01","Sensematt, Brücke","Scherlibach","S",28.3.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SR01","Sensematt, Brücke","Scherlibach","S",2.5.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SR01","Sensematt, Brücke","Scherlibach","S",5.9.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SR01","Sensematt, Brücke","Scherlibach","S",3.10.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SR01","Sensematt, Brücke","Scherlibach","S",4.7.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SR01","Sensematt, Brücke","Scherlibach","S",3.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SR01","Sensematt, Brücke","Scherlibach","S",31.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SR01","Sensematt, Brücke","Scherlibach","S",28.2.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",28.3.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",2.5.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",5.9.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",3.10.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",4.7.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",3.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",31.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",28.2.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"KI52","nach Freimettigen, Steg","Chise","S",28.3.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"KI52","nach Freimettigen, Steg","Chise","S",2.5.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"KI52","nach Freimettigen, Steg","Chise","S",5.9.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"KI52","nach Freimettigen, Steg","Chise","S",3.10.2023 00:00:00,,"PFHxA",,1.56,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"KI52","nach Freimettigen, Steg","Chise","S",4.7.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"KI52","nach Freimettigen, Steg","Chise","S",3.1.2023 00:00:00,,"PFHxA",,1.05,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"KI52","nach Freimettigen, Steg","Chise","S",31.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"KI52","nach Freimettigen, Steg","Chise","S",28.2.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SA51","Marfeldingen","Saane","S",28.3.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SA51","Marfeldingen","Saane","S",2.5.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SA51","Marfeldingen","Saane","S",5.9.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SA51","Marfeldingen","Saane","S",3.10.2023 00:00:00,,"PFHxA",,1.15,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SA51","Marfeldingen","Saane","S",4.7.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SA51","Marfeldingen","Saane","S",3.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SA51","Marfeldingen","Saane","S",31.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SA51","Marfeldingen","Saane","S",28.2.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"WO03","Hammerschmitte, ob Brücke","Worble","S",28.3.2023 00:00:00,,"PFHxA",,1.47,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"WO03","Hammerschmitte, ob Brücke","Worble","S",2.5.2023 00:00:00,,"PFHxA",,1.13,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"WO03","Hammerschmitte, ob Brücke","Worble","S",5.9.2023 00:00:00,,"PFHxA",,3.92,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"WO03","Hammerschmitte, ob Brücke","Worble","S",3.10.2023 00:00:00,,"PFHxA",,3.37,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"WO03","Hammerschmitte, ob Brücke","Worble","S",9.11.2023 00:00:00,,"PFHxA",,3.96,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"WO03","Hammerschmitte, ob Brücke","Worble","S",4.7.2023 00:00:00,,"PFHxA",,1.99,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"WO03","Hammerschmitte, ob Brücke","Worble","S",3.1.2023 00:00:00,,"PFHxA",,3.23,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"WO03","Hammerschmitte, ob Brücke","Worble","S",31.1.2023 00:00:00,,"PFHxA",,1.96,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"WO03","Hammerschmitte, ob Brücke","Worble","S",28.2.2023 00:00:00,,"PFHxA",,2.73,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"RO01","Vor Mündung M","Rotache","S",28.3.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"RO01","Vor Mündung M","Rotache","S",2.5.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"RO01","Vor Mündung M","Rotache","S",5.9.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"RO01","Vor Mündung M","Rotache","S",3.10.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"RO01","Vor Mündung M","Rotache","S",4.7.2023 00:00:00,,"PFHxA",,1.41,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"RO01","Vor Mündung M","Rotache","S",3.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"RO01","Vor Mündung M","Rotache","S",31.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"RO01","Vor Mündung M","Rotache","S",28.2.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"GU03","Belpmatten Brücke","Gürbe","S",28.3.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"GU03","Belpmatten Brücke","Gürbe","S",2.5.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"GU03","Belpmatten Brücke","Gürbe","S",5.9.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"GU03","Belpmatten Brücke","Gürbe","S",3.10.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"GU03","Belpmatten Brücke","Gürbe","S",4.7.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"GU03","Belpmatten Brücke","Gürbe","S",3.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"GU03","Belpmatten Brücke","Gürbe","S",31.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"GU03","Belpmatten Brücke","Gürbe","S",28.2.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"AM01","Uetendorf / Änteried","Amletenbach","S",28.3.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"AM01","Uetendorf / Änteried","Amletenbach","S",2.5.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"AM01","Uetendorf / Änteried","Amletenbach","S",5.9.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"AM01","Uetendorf / Änteried","Amletenbach","S",3.10.2023 00:00:00,,"PFHxA",,3.36,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"AM01","Uetendorf / Änteried","Amletenbach","S",4.7.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"AM01","Uetendorf / Änteried","Amletenbach","S",3.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"AM01","Uetendorf / Änteried","Amletenbach","S",31.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"AM01","Uetendorf / Änteried","Amletenbach","S",28.2.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",28.3.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",2.5.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",5.9.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",3.10.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",4.7.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",3.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",31.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",28.2.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"CBA004","Grabe, Brücke","Chräbsbach","S",28.3.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"CBA004","Grabe, Brücke","Chräbsbach","S",2.5.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"CBA004","Grabe, Brücke","Chräbsbach","S",5.9.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"CBA004","Grabe, Brücke","Chräbsbach","S",3.10.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"CBA004","Grabe, Brücke","Chräbsbach","S",4.7.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"CBA004","Grabe, Brücke","Chräbsbach","S",3.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"CBA004","Grabe, Brücke","Chräbsbach","S",31.1.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"CBA004","Grabe, Brücke","Chräbsbach","S",28.2.2023 00:00:00,,"PFHxA","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxA","PFHxA"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",28.3.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",2.5.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",5.9.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",3.10.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",4.7.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",3.1.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",31.1.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",28.2.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SR01","Sensematt, Brücke","Scherlibach","S",28.3.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SR01","Sensematt, Brücke","Scherlibach","S",2.5.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SR01","Sensematt, Brücke","Scherlibach","S",5.9.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SR01","Sensematt, Brücke","Scherlibach","S",3.10.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SR01","Sensematt, Brücke","Scherlibach","S",4.7.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SR01","Sensematt, Brücke","Scherlibach","S",3.1.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SR01","Sensematt, Brücke","Scherlibach","S",31.1.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SR01","Sensematt, Brücke","Scherlibach","S",28.2.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",28.3.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",2.5.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",5.9.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",3.10.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",4.7.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",3.1.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",31.1.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",28.2.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"KI52","nach Freimettigen, Steg","Chise","S",28.3.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"KI52","nach Freimettigen, Steg","Chise","S",2.5.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"KI52","nach Freimettigen, Steg","Chise","S",5.9.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"KI52","nach Freimettigen, Steg","Chise","S",3.10.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"KI52","nach Freimettigen, Steg","Chise","S",4.7.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"KI52","nach Freimettigen, Steg","Chise","S",3.1.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"KI52","nach Freimettigen, Steg","Chise","S",31.1.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"KI52","nach Freimettigen, Steg","Chise","S",28.2.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SA51","Marfeldingen","Saane","S",28.3.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SA51","Marfeldingen","Saane","S",2.5.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
"SA51","Marfeldingen","Saane","S",5.9.2023 00:00:00,,"PFHxS","<",1.00,"ng/l","Fliessgewässer","30","org. Spurenstoffe","PFHxS","PFHxS"
